playerId,name,fullName,nationality,role,battingHand,playerJsonBowlingType,playerJsonBowlingHand,playerJsonBowlingStyle,metadataFoundForSameId,metadataName,metadataCountry,metadataBowlingType,metadataBowlingHand,metadataBowlingStyle,hasCricsheetRegisterMatch,cricsheetId
594329,Gerrit Snyman,Gerrit Jacques Snyman,South Africa,bowler,right,spin,right,Off Break,yes,Jacques Snyman,South Africa,spin,right,Right-arm offbreak,yes,a3ae63f4
481803,Glenton Stuurman,Glenton Anric Stuurman,South Africa,bowler,right,pace,right,Right-arm fast-medium,yes,Glenton Stuurman,South Africa,pace,right,Right-arm fast-medium,yes,d4d37c31
605680,Janneman Malan,Janneman Nieuwoudt Malan,South Africa,batsman,right,spin,right,Leg Break,yes,Janneman Malan,South Africa,spin,right,Legbreak,yes,f76d7466
498582,Jason Smith,Jason Franswyn Smith,South Africa,batsman,right,pace,right,Right-arm medium-fast,yes,Jason Smith,South Africa,pace,right,Right-arm medium-fast,yes,91cd48e0
1255248,Jordan Hermann,Jordan Hermann,South Africa,batsman,left,,,,yes,Jordan Hermann,South Africa,,,,yes,e87aeca2
545467,Junior Dala,Carl Junior Dala,South Africa,bowler,right,pace,right,Right-arm medium,yes,Junior Dala,South Africa,pace,right,Right-arm medium,yes,1cb14aa4
550215,Kagiso Rabada,Kagiso Rabada,South Africa,bowler,left,pace,right,Right-arm fast,yes,Kagiso Rabada,South Africa,pace,right,Right-arm fast,yes,e62dd25d
485676,Keegan Petersen,Keegan Darryl Petersen,South Africa,batsman,right,spin,right,Leg Break,yes,Keegan Petersen,South Africa,spin,right,Legbreak,yes,bf64dc29
267724,Keshav Maharaj,Keshav Athmanand Maharaj,South Africa,bowler,right,spin,left,Slow left-arm orthodox,yes,Keshav Maharaj,South Africa,spin,left,Slow left-arm orthodox,yes,0b60eb09
318842,Khayelihle Zondo,Khayelihle Zondo,South Africa,bowler,right,spin,right,Off Break,yes,Khaya Zondo,South Africa,spin,right,Right-arm offbreak,yes,4aad78d3
1294342,Kwena Maphaka,Kwena Tshegofatso Maphaka,South Africa,bowler,left,pace,left,Left-arm fast,yes,Kwena Maphaka,South Africa,pace,left,Left-arm fast,yes,107c26fb
595004,Kyle Verreynne,Kyle Verreynne,South Africa,wicketkeeper-batsman,right,spin,right,Off Break,yes,Kyle Verreynne,South Africa,spin,right,Right-arm offbreak,yes,bf814547
596073,Lesego Senokwane,Lesego Senokwane,South Africa,bowler,right,spin,right,Off Break,yes,Lesego Senokwane,South Africa,spin,right,Right-arm offbreak,yes,7d9b4224
1385640,Lhuan-dre Pretorius,Lhuan-dre Gilbert Pretorius,South Africa,batsman,left,,,,yes,Lhuan-dre Pretorius,South Africa,,,,yes,60aa2db3
379887,Lizaad Williams,Lizaad Buyron Williams,South Africa,bowler,left,pace,right,Right-arm medium-fast,yes,Lizaad Williams,South Africa,pace,right,Right-arm medium-fast,yes,a1d95bd8
542023,Lungi Ngidi,Lungisani True-man Ngidi,South Africa,bowler,right,pace,right,Right-arm fast-medium,yes,Lungi Ngidi,South Africa,pace,right,Right-arm fast-medium,yes,f834dcfc
698143,Lutho Sipamla,Lubabalo Lutho Sipamla,South Africa,bowler,right,pace,right,Right-arm fast-medium,yes,Lutho Sipamla,South Africa,pace,right,Right-arm fast-medium,yes,f892fcf9
696401,Marco Jansen,Marco Jansen,South Africa,all-rounder,right,pace,left,Left-arm fast,no,,,,,,yes,81c36ee9
595267,Matthew Breetzke,Matthew Paul Breetzke,South Africa,batsman,right,,,,yes,Matthew Breetzke,South Africa,,,,yes,35f173a0
948593,Mihlali Mpongwana,Mihlali Mpongwana,South Africa,bowler,right,pace,right,Right-arm medium,yes,Mihlali Mpongwana,South Africa,pace,right,Right-arm medium,yes,547c5509
971349,Nandre Burger,Nandre Burger,South Africa,bowler,left,pace,left,Left-arm fast-medium,yes,Nandre Burger,South Africa,pace,left,Left-arm fast-medium,yes,465aa633
742489,Neil Brand,Neil Brand,South Africa,batsman,left,spin,left,Slow left-arm orthodox,yes,Neil Brand,South Africa,spin,left,Slow left-arm orthodox,yes,68790da2
946483,Nqabayomzi Peter,Nqabayomzi Peter,South Africa,bowler,right,spin,right,Leg Break,yes,Nqabayomzi Peter,South Africa,spin,right,Legbreak,yes,212aeedd
1414819,Nqobani Mokoena,Nqobani Mokoena,South Africa,batsman,right,pace,right,Right-arm fast-medium,yes,Nqobani Mokoena,South Africa,pace,right,Right-arm fast-medium,yes,201facae
535353,Ottneil Baartman,Ottneil Emile Graham Baartman,South Africa,bowler,right,pace,right,Right-arm medium-fast,yes,Ottneil Baartman,South Africa,pace,right,Right-arm medium-fast,yes,6b9eb501
499560,Patrick Kruger,Patrick Earl Kruger,South Africa,bowler,right,pace,right,Right-arm medium,yes,Patrick Kruger,South Africa,pace,right,Right-arm medium,yes,39181592
266268,Pite van Biljon,Petrus Johannes van Biljon,South Africa,wicketkeeper-batsman,right,pace,right,Right-arm medium,yes,Pite van Biljon,South Africa,pace,right,Right-arm medium,yes,4025c262
437438,Prenelan Subrayen,Prenelan Subrayen,South Africa,bowler,right,spin,right,Off Break,yes,Prenelan Subrayen,South Africa,spin,right,Right-arm offbreak,yes,7ec9711d
379143,Quinton de Kock,Quinton de Kock,South Africa,wicketkeeper-batsman,left,,,,yes,Quinton de Kock,South Africa,,,,yes,372455c4
337790,Rassie van der Dussen,Hendrik Erasmus van der Dussen,South Africa,batsman,right,spin,right,Leg Break,yes,Rassie van der Dussen,South Africa,spin,right,Legbreak,yes,9948e262
595380,Raynard van Tonder,Raynard van Tonder,South Africa,batsman,right,,,,yes,Raynard van Tonder,South Africa,,,,yes,0ba03cec
269280,Reeza Hendricks,Reeza Raphael Hendricks,South Africa,batsman,right,spin,right,Off Break,yes,Reeza Hendricks,South Africa,spin,right,Right-arm offbreak,yes,b8cc58c9
318845,Rilee Rossouw,Rilee Roscoe Rossouw,South Africa,batsman,left,spin,right,Off Break,yes,Rilee Rossouw,South Africa,spin,right,Right-arm offbreak,yes,cad00a4d
698321,Ruan de Swardt,Ruan de Swardt,South Africa,bowler,left,pace,right,Right-arm medium-fast,yes,Ruan de Swardt,South Africa,pace,right,Right-arm medium-fast,yes,57e1d7e4
605661,Ryan Rickelton,Ryan David Rickelton,South Africa,wicketkeeper-batsman,left,,,,yes,Ryan Rickelton,South Africa,,,,yes,e66732f8
324260,Sarel Erwee,Sarel Johannes Erwee,South Africa,batsman,left,spin,right,Off Break,yes,Sarel Erwee,South Africa,spin,right,Right-arm offbreak,yes,a3ce3d1d
535393,Senuran Muthusamy,Senuran Muthusamy,South Africa,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Senuran Muthusamy,South Africa,spin,left,Slow left-arm orthodox,yes,7dfb8890
393289,Shaun von Berg,Shaun von Berg,South Africa,bowler,right,spin,right,Leg Break,yes,Shaun von Berg,South Africa,spin,right,Legbreak,yes,ffd3fc37
432960,Simon Harmer,Simon Ross Harmer,South Africa,bowler,right,spin,right,Off Break,yes,Simon Harmer,South Africa,spin,right,Right-arm offbreak,yes,23638956
952207,Sinethemba Qeshile,Sinethemba Qeshile,South Africa,batsman,right,,,,yes,Sinethemba Qeshile,South Africa,,,,yes,94268960
379776,Sisanda Magala,Sisanda Somila Bruce Magala,South Africa,bowler,right,pace,right,Right-arm fast-medium,yes,Sisanda Magala,South Africa,pace,right,Right-arm fast-medium,yes,8361e524
379145,Tabraiz Shamsi,Tabraiz Shamsi,South Africa,bowler,right,spin,left,Left-arm wrist spin,yes,Tabraiz Shamsi,South Africa,spin,left,Left-arm wrist-spin,yes,a03bba42
372116,Temba Bavuma,Temba Bavuma,South Africa,batsman,right,pace,right,Right-arm medium,yes,Temba Bavuma,South Africa,pace,right,Right-arm medium,yes,9ffd1ac1
486672,Theunis de Bruyn,Theunis Booysen de Bruyn,South Africa,batsman,right,pace,right,Right-arm medium-fast,yes,Theunis de Bruyn,South Africa,pace,right,Right-arm medium-fast,yes,90d6cdea
697183,Tony de Zorzi,Tony de Zorzi,South Africa,batsman,left,spin,right,Off Break,yes,Tony de Zorzi,South Africa,spin,right,Right-arm offbreak,yes,d3a1c63d
595978,Tristan Stubbs,Tristan Stubbs,South Africa,batsman,right,spin,right,Off Break,yes,Tristan Stubbs,South Africa,spin,right,Right-arm offbreak,yes,85b3fab2
594235,Tshepo Moreki,Tshepo Lebohang Moreki,South Africa,bowler,right,pace,right,Right-arm fast-medium,yes,Tshepo Moreki,South Africa,pace,right,Right-arm fast-medium,yes,36ea17c1
265564,Wayne Parnell,Wayne Dillon Parnell,South Africa,all-rounder,left,pace,left,Left-arm medium-fast,yes,Wayne Parnell,South Africa,pace,left,Left-arm medium-fast,yes,3a60e0b5
698189,Wiaan Mulder,Pieter Willem Adriaan Mulder,South Africa,all-rounder,right,pace,right,Right-arm medium,yes,Wiaan Mulder,South Africa,pace,right,Right-arm medium,yes,c96f6ac5
429886,Wihan Lubbe,Wihan Johannes Lubbe,South Africa,bowler,left,spin,right,Off Break,yes,Wihan Lubbe,South Africa,spin,right,Right-arm offbreak,yes,10f42013
550187,Zubayr Hamza,Zubayr Hamza,South Africa,batsman,right,spin,right,Leg Break,yes,Zubayr Hamza,South Africa,spin,right,Legbreak,yes,22feee04
574178,Akila Dananjaya,Mahamarakkala Kurukulasooriya Patabendige Akila Dananjaya Perera,Sri Lanka,all-rounder,left,spin,right,Off Break,yes,Akila Dananjaya,Sri Lanka,spin,right,Right-arm offbreak,yes,5b16a806
49764,Angelo Mathews,Angelo Davis Mathews,Sri Lanka,all-rounder,right,pace,right,Right-arm medium,yes,Angelo Mathews,Sri Lanka,pace,right,Right-arm medium,yes,896d78ad
958691,Ashen Bandara,Koralegedera Nadeeja Ashen Bandara,Sri Lanka,batsman,right,spin,right,Leg Break,yes,Ashen Bandara,Sri Lanka,spin,right,Legbreak,yes,585dda5d
786925,Asitha Fernando,Asitha Madusanka Fernando,Sri Lanka,bowler,right,pace,right,Right-arm medium-fast,yes,Asitha Fernando,Sri Lanka,pace,right,Right-arm medium-fast,yes,de3d549a
784369,Avishka Fernando,Weerahandige Inol Avishka Fernando,Sri Lanka,batsman,right,pace,right,Right-arm medium-fast,yes,Avishka Fernando,Sri Lanka,pace,right,Right-arm medium-fast,yes,9550470d
342619,Bhanuka Rajapaksa,Pramod Bhanuka Bandara Rajapaksa,Sri Lanka,batsman,left,pace,right,Right-arm medium,yes,Bhanuka Rajapaksa,Sri Lanka,pace,right,Right-arm medium,yes,6c882e9a
629080,Binura Fernando,Binura Fernando,Sri Lanka,bowler,right,pace,right,Right-arm fast-medium,no,,,,,,yes,dabbd0ae
1186658,C Wickramasinghe,Chamindu Wickramasinghe,Sri Lanka,bowler,left,pace,right,Right-arm medium,no,,,,,,yes,a5c48ed1
1210293,Chamika Gunasekara,Chamika Deemantha Gunasekara,Sri Lanka,bowler,right,pace,right,Right-arm medium-fast,yes,Chamika Gunasekara,Sri Lanka,pace,right,Right-arm medium-fast,yes,dff2050b
623695,Chamika Karunaratne,Chamika Karunaratne,Sri Lanka,all-rounder,right,pace,right,Right-arm medium-fast,yes,Chamika Karunaratne,Sri Lanka,pace,right,Right-arm medium-fast,yes,fb3e0d39
784367,Charith Asalanka,Kariyawasam Indipalage Charith Asalanka,Sri Lanka,all-rounder,left,spin,right,Off Break,yes,Charith Asalanka,Sri Lanka,spin,right,Right-arm offbreak,yes,732c038e
345821,Danishka Gunathilaka,Mashtayage Danushka Gunathilaka,Sri Lanka,all-rounder,left,spin,right,Off Break,yes,Danushka Gunathilaka,Sri Lanka,spin,right,Right-arm offbreak,yes,509a7ca1
437316,Dasun Shanaka,Madagamagamage Dasun Shanaka,Sri Lanka,all-rounder,right,pace,right,Right-arm medium,yes,Dasun Shanaka,Sri Lanka,pace,right,Right-arm medium,yes,3ff033bb
792519,Dhananjaya Lakshan,Pothotuwa Arachchige Dhananjaya Lakshan,Sri Lanka,bowler,left,pace,right,Right-arm medium-fast,yes,Dhananjaya Lakshan,Sri Lanka,pace,right,Right-arm medium-fast,yes,0a2184d9
465793,Dhananjaya de Silva,Dhananjaya Maduranga de Silva,Sri Lanka,all-rounder,right,spin,right,Off Break,yes,Dhananjaya de Silva,Sri Lanka,spin,right,Right-arm offbreak,yes,7d608e12
793007,Dilshan Madushanka,Lokumarakkalage Dilahan Madushanka,Sri Lanka,bowler,right,pace,left,Left-arm fast-medium,no,,,,,,yes,de7d833e
227772,Dimuth Karunaratne,Frank Dimuth Madushanka Karunaratne,Sri Lanka,batsman,left,pace,right,Right-arm medium,yes,Dimuth Karunaratne,Sri Lanka,pace,right,Right-arm medium,yes,400e2d4d
300628,Dinesh Chandimal,Lokuge Dinesh Chandimal,Sri Lanka,wicketkeeper-batsman,right,spin,right,Off Break,yes,Dinesh Chandimal,Sri Lanka,spin,right,Right-arm offbreak,yes,8dd02a98
1152427,Dunith Wellalage,Dunith Nethmika Wellalage,Sri Lanka,bowler,left,spin,left,Slow left-arm orthodox,yes,Dunith Wellalage,Sri Lanka,spin,left,Slow left-arm orthodox,yes,736123bb
721041,Dushan Hemantha,Munasinghe Arachchige Dushan Ishara Hemantha,Sri Lanka,bowler,right,spin,right,Leg Break,yes,Dushan Hemantha,Sri Lanka,spin,right,Legbreak,yes,58431ca0
552152,Dushmantha Chameera,Pathira Vasan Dushmantha Chameera,Sri Lanka,bowler,right,pace,right,Right-arm fast,yes,Dushmantha Chameera,Sri Lanka,pace,right,Right-arm fast,yes,327b58d3
1306214,Eshan Malinga,Kiribathgala Kankanamalage Eshan Malinga Dharmasena,Sri Lanka,bowler,left,pace,right,Right-arm fast-medium,yes,Eshan Malinga,Sri Lanka,pace,right,Right-arm fast-medium,yes,5750bcb4
681681,Janith Liyanage,Kongala Liyanage Janith Vimukthi,Sri Lanka,batsman,right,pace,right,Right-arm fast-medium,yes,Janith Liyanage,Sri Lanka,pace,right,Right-arm fast-medium,yes,84212ffb
370040,Jeffrey Vandersay,Jeffrey Dexter Francis Vandersay,Sri Lanka,all-rounder,right,spin,right,Leg Break,yes,Jeffrey Vandersay,Sri Lanka,spin,right,Legbreak,yes,aceb7654
1075863,Kamil Mishara,Rajapaksha Vidana Pathiranalage Kamil Mishara,Sri Lanka,batsman,left,spin,right,Off Break,yes,Kamil Mishara,Sri Lanka,spin,right,Right-arm offbreak,yes,65cebd5d
784373,Kamindu Mendis,Pasqual Handi Kamindu Dilanka Mendis,Sri Lanka,all-rounder,left,spin,right,Off Break,yes,Kamindu Mendis,Sri Lanka,spin,right,Right-arm offbreak,yes,08548b13
499594,Kasun Rajitha,Chandrasekara Arachchilage Kasun Rajitha,Sri Lanka,bowler,right,pace,right,Right-arm medium-fast,yes,Kasun Rajitha,Sri Lanka,pace,right,Right-arm medium-fast,yes,8012d0b8
629074,Kusal Mendis,Balapuwaduge Kusal Gimhan Mendis,Sri Lanka,wicketkeeper-batsman,right,spin,right,Leg Break,yes,Kusal Mendis,Sri Lanka,spin,right,Legbreak,yes,5d1e7582
300631,Kusal Perera,Mathurage Don Kusal Janith Perera,Sri Lanka,wicketkeeper-batsman,left,,,,yes,Kusal Perera,Sri Lanka,,,,yes,f21043a5
784375,Lahiru Kumara,Chandradasa Brahammana Ralalage Lahiru Sudesh Kumara,Sri Lanka,all-rounder,left,pace,right,Right-arm fast,yes,Lahiru Kumara,Sri Lanka,pace,right,Right-arm fast,yes,4751caa3
428366,Lahiru Madushanka,Lahiru Dilshan Madushanka,Sri Lanka,bowler,right,pace,right,Right-arm fast-medium,yes,Lahiru Madushanka,Sri Lanka,pace,right,Right-arm fast-medium,yes,de063a39
924551,Lahiru Samarakoon,Samarakoon Mudiyanselage Lahiru Dharshana Samarakoon,Sri Lanka,bowler,left,pace,right,Right-arm fast-medium,yes,Lahiru Samarakoon,Sri Lanka,pace,right,Right-arm fast-medium,yes,d28f4d1c
704693,Lahiru Udara,Lahiru Udara Igalagamage,Sri Lanka,batsman,right,,,,yes,Lahiru Udara,Sri Lanka,,,,yes,07b6c3c1
429738,Lakshan Sandakan,Paththamperuma Arachchige Don Lakshan Rangika Sandakan,Sri Lanka,all-rounder,right,spin,left,Left-arm wrist spin,yes,Lakshan Sandakan,Sri Lanka,spin,left,Left-arm wrist-spin,yes,79aad751
1027867,Lasith Croospulle,Dian Lasith Shenan Croospulle,Sri Lanka,batsman,right,spin,right,Off Break,yes,Lasith Croospulle,Sri Lanka,spin,right,Right-arm offbreak,yes,e30c9b2d
848109,Lasith Embuldeniya,Lasith Embuldeniya,Sri Lanka,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Lasith Embuldeniya,Sri Lanka,spin,left,Slow left-arm orthodox,yes,b54b66b3
1138316,Maheesh Theekshana,Morawakage Maheesh Theekshana,Sri Lanka,all-rounder,right,spin,right,Off Break,yes,Maheesh Theekshana,Sri Lanka,spin,right,Right-arm offbreak,yes,f24c6701
1194795,Matheesha Pathirana,Matheesha Pathirana,Sri Lanka,bowler,right,pace,right,Right-arm fast,yes,Matheesha Pathirana,Sri Lanka,pace,right,Right-arm fast,yes,64839cb3
1070229,Milan Rathnayake,Rathnayaka Mudiyanselage Milan Priyanath Rathnayaka,Sri Lanka,all-rounder,left,pace,right,Right-arm medium-fast,yes,Milan Rathnayaka,Sri Lanka,pace,right,Right-arm medium-fast,yes,afe830a2
629075,Minod Bhanuka,Ranasinghe Arachchige Minod Bhanuka Ranasinghe,Sri Lanka,wicketkeeper,left,,,,yes,Minod Bhanuka,Sri Lanka,,,,yes,684d21d7
801817,Mohamed Shiraz,Katupulle Gedara Mohamed Shiraz Sahab,Sri Lanka,bowler,right,pace,right,Right-arm medium-fast,yes,Mohamed Shiraz,Sri Lanka,pace,right,Right-arm medium-fast,yes,cdac5a3d
1070154,Nimesh Vimukthi,Mandamarakkalage Nimesh Vimukthi Silva,Sri Lanka,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Nimesh Vimukthi,Sri Lanka,spin,left,Slow left-arm orthodox,yes,b215a7be
429754,Niroshan Dickwella,Dickwella Patabendige Dilantha Niroshan Dickwella,Sri Lanka,wicketkeeper-batsman,left,,,,yes,Niroshan Dickwella,Sri Lanka,,,,yes,45963d9e
1126045,Nishan Madushka,Kottasinghakkarage Nishan Madushka Fernando,Sri Lanka,wicketkeeper-batsman,right,,,,yes,Nishan Madushka,Sri Lanka,,,,yes,d2a2bb1a
821573,Nishan Peiris,Kurukulasooriya Nishan Peiris,Sri Lanka,bowler,left,spin,right,Off Break,yes,Nishan Peiris,Sri Lanka,spin,right,Right-arm offbreak,yes,d0cc2738
324358,Nuwan Pradeep,Aththachchi Nuwan Pradeep Roshan Fernando,Sri Lanka,all-rounder,right,pace,right,Right-arm fast-medium,yes,Nuwan Pradeep,Sri Lanka,pace,right,Right-arm fast-medium,yes,2af838ee
955235,Nuwan Thushara,Ilandari Dewage Nuwan Thushara,Sri Lanka,bowler,right,pace,right,Right-arm medium-fast,yes,Nuwan Thushara,Sri Lanka,pace,right,Right-arm medium-fast,yes,ee1b6c27
1074333,Nuwanidu Fernando,Muthuthanthirige Nuwanidu Keshawa Fernando,Sri Lanka,bowler,right,spin,right,Off Break,yes,Nuwanidu Fernando,Sri Lanka,spin,right,Right-arm offbreak,yes,ba603555
366725,Oshada Fernando,Bodiyabaduge Oshada Piyumal Fernando,Sri Lanka,batsman,right,spin,right,Leg Break,yes,Oshada Fernando,Sri Lanka,spin,right,Legbreak,yes,1d048deb
1028655,Pathum Nissanka,Pathum Nissanka Silva,Sri Lanka,batsman,right,,,,yes,Pathum Nissanka,Sri Lanka,,,,yes,8ee36b18
1171180,Pavan Rathnayake,Pavan Rathnayake,Sri Lanka,batsman,right,spin,right,Off Break,yes,Pavan Rathnayake,Sri Lanka,spin,right,Right-arm offbreak,yes,c1fdfb46
422871,Prabath Jayasuriya,Neketh Gedara Roshan Prabath Jayasuriya,Sri Lanka,bowler,right,spin,left,Slow left-arm orthodox,yes,Prabath Jayasuriya,Sri Lanka,spin,left,Slow left-arm orthodox,yes,127bc5ca
826689,Pramod Madushan,Pramod Madushan,Sri Lanka,bowler,right,pace,right,Right-arm medium-fast,no,,,,,,yes,3ee0050f
1028665,Praveen Jayawickrama,Perumapperuma Arachchige Kaveesha Praveen Jayawickrama,Sri Lanka,bowler,right,spin,left,Slow left-arm orthodox,yes,Praveen Jayawickrama,Sri Lanka,spin,left,Slow left-arm orthodox,yes,b7d1eadd
629084,Ramesh Mendis,Wanigamuni Ramesh Tarinda Mendis,Sri Lanka,all-rounder,right,spin,right,Off Break,yes,Ramesh Mendis,Sri Lanka,spin,right,Right-arm offbreak,yes,1be67d37
1217156,Ravindu Fernando,Ravindu Suharshana Fernando,Sri Lanka,bowler,right,spin,right,Off Break,yes,Ravindu Fernando,Sri Lanka,spin,right,Right-arm offbreak,yes,24d72446
629076,Sadeera Samarawickrama,Wedagedara Sadeera Rashen Samarawickrama,Sri Lanka,batsman,right,,,,yes,Sadeera Samarawickrama,Sri Lanka,,,,yes,9ab2914d
693975,Sahan Arachchige,Sahan Shashintha Diyamantha Arachchige,Sri Lanka,batsman,left,spin,right,Off Break,yes,Sahan Arachchige,Sri Lanka,spin,right,Right-arm offbreak,yes,c05f9d20
430391,Sharina Ravikumar,Sharina Ravikumar,Sri Lanka,bowler,right,,left,Left-arm bowler,yes,Sharina Ravikumar,Sri Lanka,,left,Left-arm bowler,yes,5597338d
1194744,Shevon Daniel,Shevon Daniel,Sri Lanka,bowler,left,spin,right,Off Break,yes,Shevon Daniel,Sri Lanka,spin,right,Right-arm offbreak,yes,a38e7be7
1153148,Sonal Dinusha,Gamage Sonal Dinusha,Sri Lanka,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Sonal Dinusha,Sri Lanka,spin,left,Slow left-arm orthodox,yes,4bbfddd5
950405,Tharindu Ratnayake,Konganige Tharindu Hasanka Ratnayake,Sri Lanka,bowler,left,spin,right,Off Break,yes,Tharindu Ratnayake,Sri Lanka,spin,right,Right-arm offbreak,yes,4eb02f2e
1153149,Vijayakanth Viyaskanth,Vijayakanth Viyaskanth,Sri Lanka,bowler,right,spin,right,Leg Break,yes,Vijayakanth Viyaskanth,Sri Lanka,spin,right,Legbreak,yes,03a83c50
465783,Vishwa Fernando,Muthuthanthrige Vishwa Thilina Fernando,Sri Lanka,all-rounder,right,pace,left,Left-arm medium-fast,yes,Vishwa Fernando,Sri Lanka,pace,left,Left-arm medium-fast,yes,5eef2118
784379,Wanindu Hasaranga,Wanindu Hasaranga,Sri Lanka,all-rounder,right,spin,right,Leg Break,no,,,,,,yes,a97c8ec2
1275056,Ackeem Auguste,Ackeem Wayne Jarrell Auguste,West Indies,bowler,left,spin,right,Leg Break,yes,Ackeem Auguste,West Indies,spin,right,Legbreak,yes,4b167ede
530812,Akeal Hosein,Akeal Jerome Hosein,West Indies,bowler,left,spin,left,Slow left-arm orthodox,yes,Akeal Hosein,West Indies,spin,left,Slow left-arm orthodox,yes,4d7f517e
1161669,Akeem Jordan,Akeem Jordan,West Indies,bowler,right,pace,right,Right-arm fast-medium,yes,Akeem Jordan,West Indies,pace,right,Right-arm fast-medium,yes,77bf0483
1078692,Alick Athanaze,Alick Athanaze,West Indies,batsman,left,spin,right,Off Break,yes,Alick Athanaze,West Indies,spin,right,Right-arm offbreak,yes,58c2fac4
670031,Alzarri Joseph,Alzarri Shaheim Joseph,West Indies,bowler,right,pace,right,Right-arm fast,yes,Alzarri Joseph,West Indies,pace,right,Right-arm fast,yes,b0946605
820681,Amir Jangoo,Amir Anthony Jangoo,West Indies,batsman,left,,,,yes,Amir Jangoo,West Indies,,,,yes,88626ed2
914467,Anderson Phillip,Anderson Phillip,West Indies,bowler,right,pace,right,Right-arm fast-medium,yes,Anderson Phillip,West Indies,pace,right,Right-arm fast-medium,yes,f2665768
51862,Andre Fletcher,Andre David Stephon Fletcher,West Indies,wicketkeeper-batsman,right,pace,right,Right-arm medium-fast,yes,Andre Fletcher,West Indies,pace,right,Right-arm medium-fast,yes,1bae756b
230556,Andre McCarthy,Andre McIntosh McCarthy,West Indies,bowler,right,spin,right,Off Break,yes,Andre McCarthy,West Indies,spin,right,Right-arm offbreak,yes,7f148ce7
670035,Brandon King,Brandon Alexander King,West Indies,batsman,right,,,,yes,Brandon King,West Indies,,,,yes,7fca84b7
914519,Chemar Holder,Chemar Keron Holder,West Indies,bowler,right,pace,right,Right-arm fast,yes,Chemar Holder,West Indies,pace,right,Right-arm fast,yes,f7c3d426
277472,Darren Bravo,Darren Michael Bravo,West Indies,batsman,left,pace,right,Right-arm medium,yes,Darren Bravo,West Indies,pace,right,Right-arm medium,yes,14b14cd8
248920,Devon Thomas,Devon Cuthbert Thomas,West Indies,wicketkeeper,right,pace,right,Right-arm medium,yes,Devon Thomas,West Indies,pace,right,Right-arm medium,yes,08a4f9ad
906749,Dominic Drakes,Dominic Conneil Drakes,West Indies,all-rounder,left,pace,left,Left-arm medium-fast,yes,Dominic Drakes,West Indies,pace,left,Left-arm medium-fast,yes,34b332d3
431901,Evin Lewis,Evin Lewis,West Indies,batsman,left,,,,no,,,,,,yes,0ebfb1ad
670013,Fabian Allen,Fabian Anthony Allen,West Indies,all-rounder,right,spin,left,Slow left-arm orthodox,yes,Fabian Allen,West Indies,spin,left,Slow left-arm orthodox,yes,b52ffbbd
670045,Gudakesh Motie,Gudakesh Motie,West Indies,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Gudakesh Motie,West Indies,spin,left,Slow left-arm orthodox,yes,97bdec3d
443263,Hayden Walsh,Hayden Rashidi Walsh,West Indies,all-rounder,left,spin,right,Leg Break Googly,yes,Hayden Walsh,West Indies,spin,right,Legbreak googly,yes,1ac2a995
391485,Jason Holder,Jason Omar Holder,West Indies,all-rounder,right,pace,right,Right-arm medium-fast,yes,Jason Holder,West Indies,pace,right,Right-arm medium-fast,yes,0f721006
230549,Jason Mohammed,Jason Nazimuddin Mohammed,West Indies,batsman,right,spin,right,Off Break,yes,Jason Mohammed,West Indies,spin,right,Right-arm offbreak,yes,773cec26
1199304,Jayden Seales,Jayden Nigel Tristen Seales,West Indies,bowler,left,pace,right,Right-arm fast-medium,yes,Jayden Seales,West Indies,pace,right,Right-arm fast-medium,yes,ded9ff1e
1403089,Jediah Blades,Jediah Blades,West Indies,bowler,right,pace,left,Left-arm fast-medium,no,,,,,,yes,af4a9a0a
632168,Jeremy Solozano,Jeremy Len Solozano,West Indies,batsman,left,,,,yes,Jeremy Solozano,West Indies,,,,yes,cbc9af54
431909,Jermaine Blackwood,Jermaine Blackwood,West Indies,batsman,right,spin,right,Off Break,yes,Jermaine Blackwood,West Indies,spin,right,Right-arm offbreak,yes,c3b93a03
1394273,Jewel Andrew,Jewel Andrew,West Indies,batsman,right,,,,yes,Jewel Andrew,West Indies,,,,yes,6b0db726
1275943,Johann Layne,Johann Layne,West Indies,bowler,right,pace,right,Right-arm fast-medium,yes,Johann Layne,West Indies,pace,right,Right-arm fast-medium,yes,2f43ee81
348026,John Campbell,John Dillon Campbell,West Indies,batsman,left,spin,right,Off Break,yes,John Campbell,West Indies,spin,right,Right-arm offbreak,yes,6fd0c8e1
333066,Johnson Charles,Johnson Charles,West Indies,batsman,right,,,,yes,Johnson Charles,West Indies,,,,yes,09a9d073
432214,Jomel Warrican,Jomel Andrel Warrican,West Indies,all-rounder,right,spin,left,Slow left-arm orthodox,yes,Jomel Warrican,West Indies,spin,left,Slow left-arm orthodox,yes,cc23e91e
1168667,Joshua da Silva,Joshua Da Silva,West Indies,wicketkeeper-batsman,right,,,,yes,Joshua Da Silva,West Indies,,,,yes,bab78fa2
510823,Justin Greaves,Justin Pierre Greaves,West Indies,all-rounder,right,pace,right,Right-arm medium,yes,Justin Greaves,West Indies,pace,right,Right-arm medium,yes,74d12124
