format,playerId,name,fullName,nationality,role,battingHand,hasCricsheetId,bowlingTypeFaced,runs,balls,outs,average,strikeRate,fours,sixes,boundaryRuns,boundaryRunPercent,dotBalls,dotBallPercent,deliveriesSeen,metadataBowlerDeliveries,playerJsonBowlerDeliveries,dismissalKinds
t20,1393951,Sam Konstas,Sam Konstas,Australia,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1393951,Sam Konstas,Sam Konstas,Australia,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,826679,Samuel Heazlett,Samuel Daly Heazlett,Australia,batsman,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,826679,Samuel Heazlett,Samuel Daly Heazlett,Australia,batsman,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,446548,Scott Boland,Scott Michael Boland,Australia,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,446548,Scott Boland,Scott Michael Boland,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,398666,Sean Abbott,Sean Anthony Abbott,Australia,all-rounder,right,yes,pace,49,46,6,8.17,106.52,4,1,22,44.9,20,43.48,47,46,1,bowled:4; caught:1; lbw:1
t20,398666,Sean Abbott,Sean Anthony Abbott,Australia,all-rounder,right,yes,spin,1,3,1,1.0,33.33,0,0,0,0.0,2,66.67,4,4,0,bowled:1
t20,1123718,Spencer Johnson,Spencer Henry Johnson,Australia,bowler,left,yes,pace,0,1,1,0.0,0.0,0,0,0,,1,100.0,1,1,0,caught:1
t20,1123718,Spencer Johnson,Spencer Henry Johnson,Australia,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,267192,Steven Smith,Steven Peter Devereux Smith,Australia,batsman,right,yes,pace,632,448,21,30.1,141.07,68,17,374,59.18,154,34.38,473,452,21,bowled:4; caught:13; lbw:2; run out:2
t20,267192,Steven Smith,Steven Peter Devereux Smith,Australia,batsman,right,yes,spin,394,363,16,24.62,108.54,22,9,142,36.04,109,30.03,372,348,24,bowled:3; caught:6; caught and bowled:1; stumped:6
t20,1170471,Tanveer Sangha,Tanveer Singh Sangha,Australia,bowler,right,yes,pace,2,4,0,,50.0,0,0,0,0.0,2,50.0,4,4,0,
t20,1170471,Tanveer Sangha,Tanveer Singh Sangha,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,892749,Tim David,Timothy Hays David,Australia,batsman,right,yes,pace,901,515,30,30.03,174.95,81,55,654,72.59,166,32.23,541,511,30,bowled:3; caught:23; caught and bowled:2; lbw:1; run out:1
t20,892749,Tim David,Timothy Hays David,Australia,batsman,right,yes,spin,588,373,14,42.0,157.64,38,40,392,66.67,116,31.1,384,379,5,bowled:2; caught:9; caught and bowled:1; lbw:1; stumped:1
t20,1193685,Todd Murphy,Todd Raymond Murphy,Australia,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1193685,Todd Murphy,Todd Raymond Murphy,Australia,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,530011,Travis Head,Travis Michael Head,Australia,batsman,left,yes,pace,972,551,30,32.4,176.41,125,42,752,77.37,208,37.75,572,553,19,bowled:8; caught:21; run out:1
t20,530011,Travis Head,Travis Michael Head,Australia,batsman,left,yes,spin,334,276,15,22.27,121.01,21,17,186,55.69,113,40.94,281,281,0,bowled:4; caught:10; lbw:1
t20,959833,Wes Agar,Wesley Austin Agar,Australia,all-rounder,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,959833,Wes Agar,Wesley Austin Agar,Australia,all-rounder,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1076722,Will Sutherland,William James Sutherland,Australia,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1076722,Will Sutherland,William James Sutherland,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1050545,Xavier Bartlett,Xavier Colin Bartlett,Australia,bowler,right,yes,pace,45,40,3,15.0,112.5,4,2,28,62.22,19,47.5,42,42,0,bowled:2; caught:1
t20,1050545,Xavier Bartlett,Xavier Colin Bartlett,Australia,bowler,right,yes,spin,28,30,2,14.0,93.33,3,1,18,64.29,16,53.33,30,30,0,caught:1; caught and bowled:1
t20,550137,Abu Hider,Abu Hider Rony,Bangladesh,bowler,right,yes,pace,37,29,1,37.0,127.59,4,2,28,75.68,15,51.72,29,27,2,caught:1
t20,550137,Abu Hider,Abu Hider Rony,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,410763,Abu Jayed,Abu Jayed Chowdhury,Bangladesh,bowler,right,yes,pace,0,1,0,,0.0,0,0,0,,1,100.0,1,1,0,
t20,410763,Abu Jayed,Abu Jayed Chowdhury,Bangladesh,bowler,right,yes,spin,2,2,1,2.0,100.0,0,0,0,0.0,1,50.0,2,2,0,stumped:1
t20,935995,Afif Hossain,Afif Hossain Dhrubo,Bangladesh,all-rounder,left,yes,pace,493,397,28,17.61,124.18,52,9,262,53.14,139,35.01,424,397,27,bowled:7; caught:17; caught and bowled:1; lbw:1; run out:2
t20,935995,Afif Hossain,Afif Hossain Dhrubo,Bangladesh,all-rounder,left,yes,spin,485,425,19,25.53,114.12,23,24,236,48.66,175,41.18,437,412,25,bowled:3; caught:13; run out:1; stumped:2
t20,1285154,Anamul Haque,Anamul Haque Bijoy,Bangladesh,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1285154,Anamul Haque,Anamul Haque Bijoy,Bangladesh,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,270135,Ariful Haque,Ariful Haque,Bangladesh,bowler,right,yes,pace,49,49,2,24.5,100.0,4,0,16,32.65,20,40.82,53,48,5,bowled:1; caught:1
t20,270135,Ariful Haque,Ariful Haque,Bangladesh,bowler,right,yes,spin,5,8,2,2.5,62.5,0,0,0,0.0,4,50.0,9,9,0,caught:1; lbw:1
t20,926629,Hasan Mahmud,Hasan Mahmud,Bangladesh,bowler,right,yes,pace,24,25,1,24.0,96.0,0,2,12,50.0,13,52.0,26,23,3,caught:1
t20,926629,Hasan Mahmud,Hasan Mahmud,Bangladesh,bowler,right,yes,spin,8,18,0,,44.44,0,0,0,0.0,10,55.56,18,18,0,
t20,990161,Hasan Murad,Hasan Murad,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,990161,Hasan Murad,Hasan Murad,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,824541,Jaker Ali,Jaker Ali Anik,Bangladesh,wicketkeeper-batsman,right,yes,pace,458,290,18,25.44,157.93,30,29,294,64.19,97,33.45,312,302,10,bowled:4; caught:13; lbw:1
t20,824541,Jaker Ali,Jaker Ali Anik,Bangladesh,wicketkeeper-batsman,right,yes,spin,219,245,7,31.29,89.39,4,10,76,34.7,102,41.63,250,224,26,bowled:2; caught:3; lbw:2
t20,375724,Kamrul Islam,Kamrul Islam Rabbi,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,375724,Kamrul Islam,Kamrul Islam Rabbi,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,927619,Khaled Ahmed,Syed Khaled Ahmed,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,927619,Khaled Ahmed,Syed Khaled Ahmed,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,536936,Litton Das,Litton Kumar Das,Bangladesh,wicketkeeper-batsman,right,yes,pace,1417,1047,54,26.24,135.34,145,49,874,61.68,400,38.2,1104,990,114,bowled:9; caught:39; caught and bowled:1; lbw:5
t20,536936,Litton Das,Litton Kumar Das,Bangladesh,wicketkeeper-batsman,right,yes,spin,945,774,47,20.11,122.09,87,25,498,52.7,291,37.6,792,746,46,bowled:5; caught:28; caught and bowled:3; lbw:7; run out:1; stumped:3
t20,833087,Mahedi Hasan,Mahedi Hasan,Bangladesh,all-rounder,right,yes,pace,269,252,17,15.82,106.75,21,9,138,51.3,110,43.65,265,244,21,bowled:1; caught:13; caught and bowled:2; lbw:1
t20,833087,Mahedi Hasan,Mahedi Hasan,Bangladesh,all-rounder,right,yes,spin,145,154,15,9.67,94.16,9,5,66,45.52,72,46.75,158,139,19,bowled:4; caught:7; caught and bowled:1; lbw:2; stumped:1
t20,995037,Mahidul Ankon,Mahidul Islam Bhuiyan Ankon,Bangladesh,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,995037,Mahidul Ankon,Mahidul Islam Bhuiyan Ankon,Bangladesh,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1161381,Mahmudul Hasan,Mahmudul Hasan Joy,Bangladesh,batsman,right,yes,pace,4,7,0,,57.14,0,0,0,0.0,3,42.86,7,7,0,
t20,1161381,Mahmudul Hasan,Mahmudul Hasan Joy,Bangladesh,batsman,right,yes,spin,1,3,1,1.0,33.33,0,0,0,0.0,2,66.67,3,3,0,caught:1
t20,629063,Mehidy Hasan Miraz,Mehidy Hasan Miraz,Bangladesh,all-rounder,right,yes,pace,238,197,18,13.22,120.81,24,6,132,55.46,83,42.13,204,176,28,bowled:1; caught:13; caught and bowled:1; lbw:2; run out:1
t20,629063,Mehidy Hasan Miraz,Mehidy Hasan Miraz,Bangladesh,all-rounder,right,yes,spin,166,147,6,27.67,112.93,11,4,68,40.96,47,31.97,152,148,4,bowled:1; caught:5
t20,269237,Mohammad Mithun,Mohammad Mithun,Bangladesh,batsman,right,yes,pace,70,76,7,10.0,92.11,6,2,36,51.43,38,50.0,78,78,0,bowled:2; caught:4; lbw:1
t20,269237,Mohammad Mithun,Mohammad Mithun,Bangladesh,batsman,right,yes,spin,41,44,4,10.25,93.18,3,1,18,43.9,19,43.18,44,44,0,bowled:1; caught:2; run out:1
t20,990081,Mohammad Naim,Mohammad Naim Sheikh,Bangladesh,batsman,left,yes,pace,529,489,22,24.05,108.18,57,10,288,54.44,219,44.79,507,481,26,bowled:4; caught:14; caught and bowled:2; lbw:1; run out:1
t20,990081,Mohammad Naim,Mohammad Naim Sheikh,Bangladesh,batsman,left,yes,spin,307,311,11,27.91,98.71,17,8,116,37.79,120,38.59,315,291,24,bowled:2; caught:9
t20,629070,Mohammad Saifuddin,Mohammad Saifuddin,Bangladesh,all-rounder,left,yes,pace,204,160,9,22.67,127.5,18,8,120,58.82,63,39.38,170,157,13,caught:8; run out:1
t20,629070,Mohammad Saifuddin,Mohammad Saifuddin,Bangladesh,all-rounder,left,yes,spin,62,67,2,31.0,92.54,3,2,24,38.71,28,41.79,70,66,4,caught:1; lbw:1
t20,373696,Mominul Haque,Mominul Haque,Bangladesh,batsman,left,yes,pace,51,33,2,25.5,154.55,5,2,32,62.75,12,36.36,37,37,0,bowled:1; caught:1
t20,373696,Mominul Haque,Mominul Haque,Bangladesh,batsman,left,yes,spin,9,16,1,9.0,56.25,0,0,0,0.0,7,43.75,16,16,0,caught:1
t20,550133,Mosaddek Hossain,Mosaddek Hossain Saikat,Bangladesh,all-rounder,right,yes,pace,179,151,9,19.89,118.54,12,5,78,43.58,48,31.79,163,160,3,bowled:3; caught:6
t20,550133,Mosaddek Hossain,Mosaddek Hossain Saikat,Bangladesh,all-rounder,right,yes,spin,101,93,9,11.22,108.6,6,5,54,53.47,38,40.86,95,87,8,bowled:1; caught:5; lbw:1; stumped:2
t20,1012137,Mrittunjoy Chowdhury,Mohammad Mrittunjoy Chowdhury Nipun,Bangladesh,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1012137,Mrittunjoy Chowdhury,Mohammad Mrittunjoy Chowdhury Nipun,Bangladesh,bowler,left,yes,spin,4,11,1,4.0,36.36,0,0,0,0.0,7,63.64,11,11,0,caught:1
t20,549950,Munim Shahriar,Munim Shahriar Jummon,Bangladesh,batsman,right,yes,pace,5,8,1,5.0,62.5,0,0,0,0.0,4,50.0,8,8,0,bowled:1
t20,549950,Munim Shahriar,Munim Shahriar Jummon,Bangladesh,batsman,right,yes,spin,8,11,2,4.0,72.73,1,0,4,50.0,7,63.64,11,11,0,caught:2
t20,56029,Mushfiqur Rahim,Mohammad Mushfiqur Rahim,Bangladesh,wicketkeeper-batsman,right,yes,pace,735,557,34,21.62,131.96,70,21,406,55.24,187,33.57,582,570,12,bowled:7; caught:24; lbw:1; run out:2
t20,56029,Mushfiqur Rahim,Mohammad Mushfiqur Rahim,Bangladesh,wicketkeeper-batsman,right,yes,spin,492,479,26,18.92,102.71,35,12,212,43.09,175,36.53,487,477,10,bowled:2; caught:17; lbw:5; run out:1; stumped:1
t20,330902,Mustafizur Rahman,Mustafizur Rahman,Bangladesh,bowler,left,yes,pace,79,116,14,5.64,68.1,3,3,30,37.97,70,60.34,122,117,5,bowled:6; caught:6; run out:2
t20,330902,Mustafizur Rahman,Mustafizur Rahman,Bangladesh,bowler,left,yes,spin,12,14,3,4.0,85.71,1,1,10,83.33,10,71.43,15,13,2,bowled:1; caught:2
t20,1210511,Nahid Rana,Nahid Rana,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1210511,Nahid Rana,Nahid Rana,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,348049,Nasum Ahmed,Nasum Ahmed,Bangladesh,bowler,left,yes,pace,53,51,6,8.83,103.92,7,0,28,52.83,23,45.1,54,53,1,bowled:2; caught:3; hit wicket:1
t20,348049,Nasum Ahmed,Nasum Ahmed,Bangladesh,bowler,left,yes,spin,44,44,5,8.8,100.0,2,3,26,59.09,23,52.27,46,40,6,bowled:1; caught:3; stumped:1
t20,932635,Nayeem Hasan,Mohammad Nayeem Hasan,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,932635,Nayeem Hasan,Mohammad Nayeem Hasan,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,410765,Nurul Hasan,Quazi Nurul Hasan Sohan,Bangladesh,wicketkeeper-batsman,right,yes,pace,315,231,18,17.5,136.36,23,12,164,52.06,71,30.74,243,223,20,bowled:2; caught:16
t20,410765,Nurul Hasan,Quazi Nurul Hasan Sohan,Bangladesh,wicketkeeper-batsman,right,yes,spin,175,190,11,15.91,92.11,4,7,58,33.14,77,40.53,192,192,0,bowled:1; caught:8; lbw:2
t20,1139511,Parvez Hossain Emon,Mohammad Parvez Hossain Emon,Bangladesh,batsman,left,yes,pace,310,234,17,18.24,132.48,29,18,224,72.26,114,48.72,244,227,17,bowled:4; caught:12; lbw:1
t20,1139511,Parvez Hossain Emon,Mohammad Parvez Hossain Emon,Bangladesh,batsman,left,yes,spin,220,165,8,27.5,133.33,14,17,158,71.82,77,46.67,174,138,36,bowled:1; caught:6; lbw:1
t20,1276980,Ripon Mondol,Ripon Mondol,Bangladesh,bowler,right,yes,pace,0,2,2,0.0,0.0,0,0,0,,2,100.0,2,2,0,bowled:1; caught:1
t20,1276980,Ripon Mondol,Ripon Mondol,Bangladesh,bowler,right,yes,spin,0,6,0,,0.0,0,0,0,,6,100.0,6,6,0,
t20,1139523,Rishad Hossain,Mohammad Rishad Hossain,Bangladesh,all-rounder,right,yes,pace,89,73,9,9.89,121.92,7,5,58,65.17,33,45.21,81,73,8,bowled:4; caught:4; lbw:1
t20,1139523,Rishad Hossain,Mohammad Rishad Hossain,Bangladesh,all-rounder,right,yes,spin,105,82,14,7.5,128.05,3,10,72,68.57,39,47.56,86,71,15,bowled:2; caught:8; caught and bowled:1; lbw:2; run out:1
t20,300617,Rony Talukdar,Rony Talukdar,Bangladesh,batsman,right,yes,pace,153,103,6,25.5,148.54,20,3,98,64.05,35,33.98,106,106,0,bowled:2; caught:3; lbw:1
t20,300617,Rony Talukdar,Rony Talukdar,Bangladesh,batsman,right,yes,spin,67,57,3,22.33,117.54,3,4,36,53.73,25,43.86,61,49,12,bowled:1; caught:1; caught and bowled:1
t20,373538,Sabbir Rahman,Mohammad Sabbir Rahman,Bangladesh,batsman,right,yes,pace,546,402,20,27.3,135.82,65,15,350,64.1,163,40.55,433,415,18,bowled:4; caught:12; caught and bowled:1; lbw:1; run out:2
t20,373538,Sabbir Rahman,Mohammad Sabbir Rahman,Bangladesh,batsman,right,yes,spin,328,306,15,21.87,107.19,19,13,154,46.95,115,37.58,312,312,0,bowled:1; caught:9; lbw:3; stumped:2
t20,821749,Saif Hassan,Mohammad Saif Hassan,Bangladesh,batsman,right,yes,pace,178,131,11,16.18,135.88,15,10,120,67.42,63,48.09,137,129,8,bowled:2; caught:8; lbw:1
t20,821749,Saif Hassan,Mohammad Saif Hassan,Bangladesh,batsman,right,yes,spin,186,182,5,37.2,102.2,3,13,90,48.39,82,45.05,190,180,10,caught:5
t20,629057,Shadman Islam,Shadman Islam Anik,Bangladesh,batsman,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,629057,Shadman Islam,Shadman Islam Anik,Bangladesh,batsman,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,56149,Shahadat Hossain,Shahadat Hossain Dipu,Bangladesh,batsman,right,yes,pace,0,1,0,,0.0,0,0,0,,1,100.0,1,1,0,
t20,56149,Shahadat Hossain,Shahadat Hossain Dipu,Bangladesh,batsman,right,yes,spin,1,4,2,0.5,25.0,0,0,0,0.0,3,75.0,4,4,0,bowled:1; stumped:1
t20,1161044,Shamim Hossain,Shamim Hossain Patwari,Bangladesh,batsman,left,yes,pace,308,221,16,19.25,139.37,32,13,206,66.88,91,41.18,231,211,20,bowled:5; caught:10; lbw:1
t20,1161044,Shamim Hossain,Shamim Hossain Patwari,Bangladesh,batsman,left,yes,spin,216,188,9,24.0,114.89,13,7,94,43.52,68,36.17,194,161,33,bowled:2; caught:6; stumped:1
t20,56125,Shohidul Islam,MD Shohidul Islam,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,56125,Shohidul Islam,MD Shohidul Islam,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,990039,Shoriful Islam,Mohammad Shoriful Islam,Bangladesh,bowler,left,yes,pace,57,50,12,4.75,114.0,3,4,36,63.16,27,54.0,52,52,0,bowled:5; caught:7
t20,990039,Shoriful Islam,Mohammad Shoriful Islam,Bangladesh,bowler,left,yes,spin,10,14,2,5.0,71.43,1,0,4,40.0,8,57.14,14,14,0,caught:2
t20,436677,Soumya Sarkar,Soumya Sarkar,Bangladesh,all-rounder,left,yes,pace,866,682,50,17.32,126.98,102,27,570,65.82,317,46.48,723,677,46,bowled:10; caught:31; caught and bowled:4; lbw:4; run out:1
t20,436677,Soumya Sarkar,Soumya Sarkar,Bangladesh,all-rounder,left,yes,spin,485,413,23,21.09,117.43,33,24,276,56.91,172,41.65,429,428,1,bowled:3; caught:12; caught and bowled:2; lbw:2; stumped:4
t20,1163490,Sumon Khan,Sumon Khan,Bangladesh,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1163490,Sumon Khan,Sumon Khan,Bangladesh,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,401057,Taijul Islam,Taijul Islam,Bangladesh,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,401057,Taijul Islam,Taijul Islam,Bangladesh,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,932665,Tanvir Islam,Tanvir Islam,Bangladesh,bowler,left,yes,pace,12,16,1,12.0,75.0,1,0,4,33.33,8,50.0,17,17,0,caught:1
t20,932665,Tanvir Islam,Tanvir Islam,Bangladesh,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,990023,Tanzid Hasan,Tanzid Hasan Tamim,Bangladesh,batsman,left,yes,pace,485,424,27,17.96,114.39,59,11,302,62.27,211,49.76,452,438,14,bowled:7; caught:18; caught and bowled:1; run out:1
t20,990023,Tanzid Hasan,Tanzid Hasan Tamim,Bangladesh,batsman,left,yes,spin,455,332,9,50.56,137.05,25,29,274,60.22,126,37.95,339,308,31,bowled:2; caught:6; lbw:1
t20,1139520,Tanzim Hasan Sakib,Tanzim Hasan Sakib,Bangladesh,all-rounder,right,yes,pace,127,105,8,15.88,120.95,11,5,74,58.27,45,42.86,109,105,4,bowled:2; caught:5; caught and bowled:1
t20,1139520,Tanzim Hasan Sakib,Tanzim Hasan Sakib,Bangladesh,all-rounder,right,yes,spin,63,64,4,15.75,98.44,2,3,26,41.27,25,39.06,65,62,3,bowled:2; caught:2
t20,538506,Taskin Ahmed,Taskin Ahmed,Bangladesh,bowler,left,yes,pace,183,160,16,11.44,114.38,15,8,108,59.02,78,48.75,170,154,16,bowled:4; caught:5; hit wicket:1; lbw:3; run out:3
t20,538506,Taskin Ahmed,Taskin Ahmed,Bangladesh,bowler,left,yes,spin,38,51,3,12.67,74.51,4,0,16,42.11,29,56.86,54,50,4,caught:2; run out:1
t20,990031,Towhid Hridoy,Md Towhid Hridoy,Bangladesh,batsman,right,yes,pace,554,439,19,29.16,126.2,38,17,254,45.85,139,31.66,464,414,50,bowled:3; caught:11; caught and bowled:1; lbw:2; run out:2
t20,990031,Towhid Hridoy,Md Towhid Hridoy,Bangladesh,batsman,right,yes,spin,532,421,18,29.56,126.37,33,25,282,53.01,145,34.44,429,394,35,bowled:2; caught:11; lbw:5
t20,697059,Zakir Hasan,Mohammad Zakir Hasan,Bangladesh,batsman,left,yes,pace,7,6,1,7.0,116.67,1,0,4,57.14,2,33.33,7,7,0,caught:1
t20,697059,Zakir Hasan,Mohammad Zakir Hasan,Bangladesh,batsman,left,yes,spin,4,13,3,1.33,30.77,0,0,0,0.0,9,69.23,14,14,0,bowled:1; caught:2
t20,244497,Adil Rashid,Adil Usman Rashid,England,all-rounder,right,yes,pace,143,159,19,7.53,89.94,11,1,50,34.97,70,44.03,169,166,3,bowled:7; caught:9; run out:3
t20,244497,Adil Rashid,Adil Usman Rashid,England,all-rounder,right,yes,spin,19,22,1,19.0,86.36,2,0,8,42.11,9,40.91,22,22,0,caught:1
t20,460756,Alex Lees,Alexander Zak Lees,England,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,460756,Alex Lees,Alexander Zak Lees,England,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,521637,Ben Duckett,Ben Matthew Duckett,England,batsman,left,yes,pace,242,160,11,22.0,151.25,34,4,160,66.12,51,31.88,168,151,17,bowled:2; caught:8; lbw:1
t20,521637,Ben Duckett,Ben Matthew Duckett,England,batsman,left,yes,spin,278,180,8,34.75,154.44,34,4,160,57.55,43,23.89,182,158,24,bowled:2; caught:3; lbw:2; run out:1
t20,364788,Ben Foakes,Benjamin Thomas Foakes,England,wicketkeeper-batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,364788,Ben Foakes,Benjamin Thomas Foakes,England,wicketkeeper-batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,311158,Ben Stokes,Benjamin Andrew Stokes,England,all-rounder,left,yes,pace,292,244,17,17.18,119.67,22,7,130,44.52,83,34.02,252,226,26,bowled:3; caught:10; caught and bowled:1; lbw:3
t20,311158,Ben Stokes,Benjamin Andrew Stokes,England,all-rounder,left,yes,spin,257,177,8,32.12,145.2,17,14,152,59.14,56,31.64,178,168,10,bowled:1; caught:4; lbw:1; stumped:2
t20,596417,Brydon Carse,Brydon Alexander Carse,England,bowler,right,yes,pace,12,12,0,,100.0,1,0,4,33.33,3,25.0,12,12,0,
t20,596417,Brydon Carse,Brydon Alexander Carse,England,bowler,right,yes,spin,34,25,5,6.8,136.0,1,3,22,64.71,11,44.0,25,25,0,caught:4; run out:1
t20,288992,Chris Jordan,Christopher James Jordan,England,bowler,right,yes,pace,344,233,22,15.64,147.64,25,17,202,58.72,76,32.62,242,242,0,bowled:2; caught:16; caught and bowled:1; run out:3
t20,288992,Chris Jordan,Christopher James Jordan,England,bowler,right,yes,spin,74,82,8,9.25,90.24,4,4,40,54.05,44,53.66,83,78,5,caught:5; lbw:2; stumped:1
t20,464626,Craig Overton,Craig Overton,England,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,464626,Craig Overton,Craig Overton,England,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1172968,Dan Mousley,Daniel Richard Mousley,England,batsman,left,yes,pace,8,4,0,,200.0,0,1,6,75.0,2,50.0,4,4,0,
t20,1172968,Dan Mousley,Daniel Richard Mousley,England,batsman,left,yes,spin,0,2,1,0.0,0.0,0,0,0,,2,100.0,2,2,0,caught:1
t20,641423,Daniel Lawrence,Daniel William Lawrence,England,all-rounder,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,641423,Daniel Lawrence,Daniel William Lawrence,England,all-rounder,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,362710,David Payne,David Alan Payne,England,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,362710,David Payne,David Alan Payne,England,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,646847,Dom Bess,Dominic Mark Bess,England,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,646847,Dom Bess,Dominic Mark Bess,England,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,519082,Dom Sibley,Dominic Peter Sibley,England,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,519082,Dom Sibley,Dominic Peter Sibley,England,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1148593,Emilio Gay,Emilio Nico Gay,England,batsman,left,yes,pace,54,21,1,54.0,257.14,8,2,44,81.48,5,23.81,21,21,0,caught:1
t20,1148593,Emilio Gay,Emilio Nico Gay,England,batsman,left,yes,spin,10,9,2,5.0,111.11,1,0,4,40.0,4,44.44,9,9,0,caught:1; lbw:1
t20,643433,George Garton,George Henry Simmons Garton,England,bowler,left,yes,pace,2,4,1,2.0,50.0,0,0,0,0.0,2,50.0,4,4,0,bowled:1
t20,643433,George Garton,George Henry Simmons Garton,England,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,857979,George Scrimshaw,George Louis Sheridan Scrimshaw,England,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
t20,857979,George Scrimshaw,George Louis Sheridan Scrimshaw,England,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
t20,1039481,Gus Atkinson,Angus Alexander Patrick Atkinson,England,all-rounder,right,yes,pace,8,10,0,,80.0,0,0,0,0.0,2,20.0,10,10,0,
t20,1039481,Gus Atkinson,Angus Alexander Patrick Atkinson,England,all-rounder,right,yes,spin,2,13,1,2.0,15.38,0,0,0,0.0,11,84.62,13,13,0,stumped:1
t20,911707,Harry Brook,Harry Cherrington Brook,England,batsman,right,yes,pace,747,426,17,43.94,175.35,69,40,516,69.08,140,32.86,451,387,64,bowled:3; caught:14
t20,911707,Harry Brook,Harry Cherrington Brook,England,batsman,right,yes,spin,548,407,25,21.92,134.64,38,20,272,49.64,116,28.5,416,383,33,bowled:6; caught:15; caught and bowled:2; lbw:2
t20,632172,Haseeb Hameed,Haseeb Hameed,England,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
