reason,name,deliveryCount
batter_not_in_player_json_output_list,Lavanya Pillai,10
batter_not_in_player_json_output_list,Komalpreet Grewal,10
batter_not_in_player_json_output_list,Nouman Butt,10
batter_not_in_player_json_output_list,YP Karadogan,10
batter_not_in_player_json_output_list,BG Armstrong,10
batter_not_in_player_json_output_list,N Gumaliyele,10
bowler_not_in_metadata_or_player_json,Rakibul Hasan,10
batter_not_in_player_json_output_list,Guillermo Aburto,10
batter_not_in_player_json_output_list,TO Thilappan,10
batter_not_in_player_json_output_list,A Motorwala,10
batter_not_in_player_json_output_list,B Mahesh,10
batter_not_in_player_json_output_list,Kamal Raiz,10
batter_not_in_player_json_output_list,A Kshirsagar,10
batter_not_in_player_json_output_list,LW Potthoff,10
batter_not_in_player_json_output_list,A Dowling,10
bowler_not_in_metadata_or_player_json,S Pradhan,10
batter_not_in_player_json_output_list,AR Perez Rivero,10
batter_not_in_player_json_output_list,Q Utmanzai,10
batter_not_in_player_json_output_list,E Laini,10
batter_not_in_player_json_output_list,Joanna Child,10
batter_not_in_player_json_output_list,JR Lucky,10
batter_not_in_player_json_output_list,Ronitkumar Ahir,10
batter_not_in_player_json_output_list,G Bruno,10
batter_not_in_player_json_output_list,R Johnson,10
batter_not_in_player_json_output_list,P Vailoa,10
batter_not_in_player_json_output_list,Neeraj Mishra,10
batter_not_in_player_json_output_list,A Kanwal,10
batter_not_in_player_json_output_list,S Norman,10
batter_not_in_player_json_output_list,Shakeel Zeb,10
batter_not_in_player_json_output_list,S Divya,10
batter_not_in_player_json_output_list,P Karoho,10
batter_not_in_player_json_output_list,R Bowers-Fleming,10
batter_not_in_player_json_output_list,CM Mbebe,10
batter_not_in_player_json_output_list,Kaung Htet Kyaw,10
batter_not_in_player_json_output_list,ECM Egodagamage,10
batter_not_in_player_json_output_list,KN Singh,10
batter_not_in_player_json_output_list,S Pillay,10
batter_not_in_player_json_output_list,T Amresh,10
batter_not_in_player_json_output_list,Nadeesha Waruwangodage,10
batter_not_in_player_json_output_list,IGTP Wiguna,10
batter_not_in_player_json_output_list,Abid Ullah Shah,10
batter_not_in_player_json_output_list,L Kumari,10
batter_not_in_player_json_output_list,Nauman Anwar,10
batter_not_in_player_json_output_list,M Ansari,10
bowler_not_in_metadata_or_player_json,Sarfraz Ahmed,9
batter_not_in_player_json_output_list,Fazle Mahmud,9
batter_not_in_player_json_output_list,V Buruka,9
batter_not_in_player_json_output_list,LA McBride,9
batter_not_in_player_json_output_list,Anop Santosh,9
batter_not_in_player_json_output_list,Ajay Kumar,9
batter_not_in_player_json_output_list,RR Ramdass,9
batter_not_in_player_json_output_list,BR Dorey,9
batter_not_in_player_json_output_list,PDRL Perera,9
batter_not_in_player_json_output_list,JS Ababu,9
batter_not_in_player_json_output_list,M Kornet,9
batter_not_in_player_json_output_list,J Louw,9
batter_not_in_player_json_output_list,B Laughlin,9
batter_not_in_player_json_output_list,RT Crandon,9
batter_not_in_player_json_output_list,G Snyman,9
batter_not_in_player_json_output_list,Wang Meng,9
batter_not_in_player_json_output_list,Yuliana,9
batter_not_in_player_json_output_list,Charanjeet Singh,9
batter_not_in_player_json_output_list,PR Brown,9
batter_not_in_player_json_output_list,Simranjit Singh,9
batter_not_in_player_json_output_list,Hee Jung Lee,9
batter_not_in_player_json_output_list,Jiyeon Park (2),9
batter_not_in_player_json_output_list,CJ Gannon,9
batter_not_in_player_json_output_list,A Bhagwat,9
batter_not_in_player_json_output_list,Samantha Singham,9
batter_not_in_player_json_output_list,T Langa,9
batter_not_in_player_json_output_list,AR Shetty,9
batter_not_in_player_json_output_list,S Browne,9
batter_not_in_player_json_output_list,T Bukenya,9
batter_not_in_player_json_output_list,MR Dorgan,9
batter_not_in_player_json_output_list,Saqlain Ali,9
batter_not_in_player_json_output_list,LM Aramas,9
batter_not_in_player_json_output_list,AL Mangue,9
batter_not_in_player_json_output_list,ADL Stokoe,9
batter_not_in_player_json_output_list,Absar Khan,9
batter_not_in_player_json_output_list,K Gray,9
batter_not_in_player_json_output_list,LP Mullapudi,9
batter_not_in_player_json_output_list,M Leporoporo,9
batter_not_in_player_json_output_list,O Stewart,9
batter_not_in_player_json_output_list,K Samten,9
batter_not_in_player_json_output_list,Salman Nazar,9
batter_not_in_player_json_output_list,Rida Zainab,9
batter_not_in_player_json_output_list,DE Martel,9
batter_not_in_player_json_output_list,R Abdulrasak,9
batter_not_in_player_json_output_list,Fakhrul Mohon,9
batter_not_in_player_json_output_list,Riyaz Kajalwala,9
batter_not_in_player_json_output_list,B Vakatini,9
batter_not_in_player_json_output_list,Shohely Akhter,9
batter_not_in_player_json_output_list,S Kunaratnam,9
batter_not_in_player_json_output_list,P Abhijit,9
batter_not_in_player_json_output_list,Rozabel Asumadu,9
batter_not_in_player_json_output_list,Muhammet Bicer,9
batter_not_in_player_json_output_list,Muhammet Kursat,9
batter_not_in_player_json_output_list,Baljinder Singh,9
batter_not_in_player_json_output_list,Mohsin Zaki,9
batter_not_in_player_json_output_list,D Wabwire,9
batter_not_in_player_json_output_list,K Dangol,9
batter_not_in_player_json_output_list,M Altankhuyag,9
batter_not_in_player_json_output_list,S Ishaque,9
batter_not_in_player_json_output_list,Kanchan Shrestha,9
batter_not_in_player_json_output_list,Zhi Xinyu,9
batter_not_in_player_json_output_list,SK Shetty,9
bowler_not_in_metadata_or_player_json,S Fouché,9
batter_not_in_player_json_output_list,O Muzondo,9
batter_not_in_player_json_output_list,S Simpson,9
batter_not_in_player_json_output_list,K Juma,9
batter_not_in_player_json_output_list,B Ercegovcevic,9
batter_not_in_player_json_output_list,RJ Ramjiawan,9
batter_not_in_player_json_output_list,R Jones,9
batter_not_in_player_json_output_list,B Angeltti,9
batter_not_in_player_json_output_list,G Campbell,9
batter_not_in_player_json_output_list,R Patten,9
batter_not_in_player_json_output_list,I Smotara,9
batter_not_in_player_json_output_list,SFS Cheema,9
batter_not_in_player_json_output_list,J Ghelzai,9
batter_not_in_player_json_output_list,S Basharat,9
batter_not_in_player_json_output_list,KK Sharma,9
batter_not_in_player_json_output_list,Sunil,9
batter_not_in_player_json_output_list,Shafiullah Zakhel,9
batter_not_in_player_json_output_list,L Stanfergin,9
batter_not_in_player_json_output_list,K Hruskova,9
batter_not_in_player_json_output_list,JT Manase,9
batter_not_in_player_json_output_list,SM Ariyasinghage,9
batter_not_in_player_json_output_list,A Lupascu,9
batter_not_in_player_json_output_list,MA Parker,9
batter_not_in_player_json_output_list,Aslam Bera,9
batter_not_in_player_json_output_list,Mongdara Sok,9
batter_not_in_player_json_output_list,Het Patel,9
batter_not_in_player_json_output_list,B Kasinja,9
batter_not_in_player_json_output_list,ZJ van Vuuren,9
batter_not_in_player_json_output_list,Ryan Ani,9
batter_not_in_player_json_output_list,K Venkatraman,9
batter_not_in_player_json_output_list,Munthir Al Balushi,9
batter_not_in_player_json_output_list,Manmeet Kaur,9
batter_not_in_player_json_output_list,MC Bascombe,9
batter_not_in_player_json_output_list,AK Mandal,9
batter_not_in_player_json_output_list,AS Jaggernauth,8
batter_not_in_player_json_output_list,G Fontenla,8
batter_not_in_player_json_output_list,R Ugarkar,8
batter_not_in_player_json_output_list,PJK Mooney,8
batter_not_in_player_json_output_list,WCA Ganegama,8
batter_not_in_player_json_output_list,Talha Jubair,8
batter_not_in_player_json_output_list,Asif Iqbal (1),8
batter_not_in_player_json_output_list,M Bosman,8
batter_not_in_player_json_output_list,H Ayoka,8
batter_not_in_player_json_output_list,S Lote,8
batter_not_in_player_json_output_list,L Rika,8
batter_not_in_player_json_output_list,Omar Hayat,8
batter_not_in_player_json_output_list,CR Suryawanshi,8
batter_not_in_player_json_output_list,NCK Liyanage,8
batter_not_in_player_json_output_list,S Nair,8
batter_not_in_player_json_output_list,Rohan Bhavesh Patel,8
batter_not_in_player_json_output_list,J Sebanja,8
batter_not_in_player_json_output_list,D Mogan,8
batter_not_in_player_json_output_list,P Taylor,8
batter_not_in_player_json_output_list,Haroon Mughal,8
batter_not_in_player_json_output_list,N Khumalo,8
batter_not_in_player_json_output_list,BLCS Kumara,8
batter_not_in_player_json_output_list,Ashish Rana,8
batter_not_in_player_json_output_list,R Brar,8
batter_not_in_player_json_output_list,S Vig,8
batter_not_in_player_json_output_list,Mahrukh Imtiaz,8
batter_not_in_player_json_output_list,S Zafar,8
batter_not_in_player_json_output_list,Bhumeshswar Jagroo,8
batter_not_in_player_json_output_list,M Le Ray,8
batter_not_in_player_json_output_list,M Munakata,8
batter_not_in_player_json_output_list,Hifsa Butt,8
batter_not_in_player_json_output_list,AT Chuvale,8
batter_not_in_player_json_output_list,O Touray,8
batter_not_in_player_json_output_list,K Cawte,8
batter_not_in_player_json_output_list,Sumit Singh,8
batter_not_in_player_json_output_list,M Sert,8
batter_not_in_player_json_output_list,SK Ravuri,8
batter_not_in_player_json_output_list,A Dhingra,8
batter_not_in_player_json_output_list,M Chereches,8
batter_not_in_player_json_output_list,ID Matic,8
batter_not_in_player_json_output_list,G Mallett,8
batter_not_in_player_json_output_list,B Terbish,8
batter_not_in_player_json_output_list,Nelson Jesus Navarrete Aburto,8
batter_not_in_player_json_output_list,Mario Ovalle,8
batter_not_in_player_json_output_list,Benjamin Constanzo,8
batter_not_in_player_json_output_list,H Klazinge,8
batter_not_in_player_json_output_list,Dhananjay Rao,8
batter_not_in_player_json_output_list,SPS Shikongo,8
batter_not_in_player_json_output_list,M Joseph,8
batter_not_in_player_json_output_list,C Pavely,8
batter_not_in_player_json_output_list,H Pile,8
batter_not_in_player_json_output_list,T Chabila,8
batter_not_in_player_json_output_list,A Letuba,8
batter_not_in_player_json_output_list,M Juma,8
batter_not_in_player_json_output_list,Kamran Wahid,8
batter_not_in_player_json_output_list,R Sekaran,8
batter_not_in_player_json_output_list,AJ Parmar,8
batter_not_in_player_json_output_list,TJ Ramphoma,8
batter_not_in_player_json_output_list,S Pitabeddara,8
batter_not_in_player_json_output_list,B Lewis,8
batter_not_in_player_json_output_list,Shruti Yadav,8
batter_not_in_player_json_output_list,Zuber Sunasara,8
batter_not_in_player_json_output_list,AR Poulter,8
batter_not_in_player_json_output_list,H Wenehoua,8
batter_not_in_player_json_output_list,LS Simelane,8
batter_not_in_player_json_output_list,K Lake,8
batter_not_in_player_json_output_list,V Marghashayam,8
batter_not_in_player_json_output_list,I Stewart,8
batter_not_in_player_json_output_list,S Talamarla,8
batter_not_in_player_json_output_list,SA van Breda,8
batter_not_in_player_json_output_list,Mansoor Shah,8
batter_not_in_player_json_output_list,Shakkir Kassim,8
batter_not_in_player_json_output_list,Em Rotana,8
batter_not_in_player_json_output_list,Malyun Yusuf,8
batter_not_in_player_json_output_list,B Keganne,8
batter_not_in_player_json_output_list,S Dhami,8
batter_not_in_player_json_output_list,Y Bist,8
batter_not_in_player_json_output_list,R Murugan,8
batter_not_in_player_json_output_list,E Sagoe,8
batter_not_in_player_json_output_list,Gaba Frank,8
batter_not_in_player_json_output_list,Shiva Mani,8
batter_not_in_player_json_output_list,J Chunquin,8
batter_not_in_player_json_output_list,Eranga De Silva,8
batter_not_in_player_json_output_list,D Enkhtsetseg,8
batter_not_in_player_json_output_list,K Suwanchonrathi,8
batter_not_in_player_json_output_list,Hamza Riaz,8
batter_not_in_player_json_output_list,NJ Reardon,8
batter_not_in_player_json_output_list,Farhan Ahmed,8
batter_not_in_player_json_output_list,D Dasgupta,7
bowler_not_in_metadata_or_player_json,Ashfaq Ahmed,7
batter_not_in_player_json_output_list,MR Corteen-Coleman,7
bowler_not_in_metadata_or_player_json,Jai Prakash Yadav,7
batter_not_in_player_json_output_list,G Chapple,7
batter_not_in_player_json_output_list,MF Fahey,7
batter_not_in_player_json_output_list,JC Carroll,7
batter_not_in_player_json_output_list,AM Nayar,7
batter_not_in_player_json_output_list,Fawad Ahmed,7
batter_not_in_player_json_output_list,NAM McLean,7
batter_not_in_player_json_output_list,LC Romero,7
batter_not_in_player_json_output_list,Y Punja,7
batter_not_in_player_json_output_list,KMC Bandara,7
batter_not_in_player_json_output_list,KL Gordon,7
batter_not_in_player_json_output_list,T Koloi,7
batter_not_in_player_json_output_list,RAJ Smith,7
batter_not_in_player_json_output_list,Mahnoor Mahmood,7
batter_not_in_player_json_output_list,Emylia Eliani,7
batter_not_in_player_json_output_list,J Long,7
batter_not_in_player_json_output_list,LO Telea,7
batter_not_in_player_json_output_list,M Faheem,7
batter_not_in_player_json_output_list,M Samake,7
batter_not_in_player_json_output_list,T Konate,7
batter_not_in_player_json_output_list,Bashir Shah,7
bowler_not_in_metadata_or_player_json,Inam-ul-Haq,7
bowler_missing_pace_spin_type,AC Douglas,7
batter_not_in_player_json_output_list,SK Sonpethkar,7
batter_not_in_player_json_output_list,M Gherasim,7
batter_not_in_player_json_output_list,Naveed Shahid,7
bowler_missing_pace_spin_type,SK Atai,7
batter_not_in_player_json_output_list,Muhammad Asjed,7
batter_not_in_player_json_output_list,Mutaiba Ansar,7
batter_not_in_player_json_output_list,HR Ponja,7
batter_not_in_player_json_output_list,Sanjay Kumar,7
batter_not_in_player_json_output_list,S Franklin,7
batter_not_in_player_json_output_list,SD Bahadur,7
batter_not_in_player_json_output_list,H Lui,7
batter_not_in_player_json_output_list,C Jennings,7
batter_not_in_player_json_output_list,T Turan,7
batter_not_in_player_json_output_list,J Chaturanga,7
batter_not_in_player_json_output_list,A Bhargava,7
batter_not_in_player_json_output_list,Anmoldeep Singh,7
batter_not_in_player_json_output_list,JE Scott,7
batter_not_in_player_json_output_list,S Hanson,7
batter_not_in_player_json_output_list,Adnan Razzaq,7
batter_not_in_player_json_output_list,FN Walsh,7
batter_not_in_player_json_output_list,E Miller,7
batter_not_in_player_json_output_list,AE Moe,7
batter_not_in_player_json_output_list,S Nunna,7
batter_not_in_player_json_output_list,M Manivannan,7
batter_not_in_player_json_output_list,Yadhira Nunez,7
batter_not_in_player_json_output_list,Constanza Vergara,7
bowler_missing_pace_spin_type,AE Isesele,7
batter_not_in_player_json_output_list,L Nyarko,7
batter_not_in_player_json_output_list,Aarnav Patel,7
batter_not_in_player_json_output_list,Song Yangyang,7
batter_not_in_player_json_output_list,J Kemp,7
batter_not_in_player_json_output_list,DT Doram,7
batter_not_in_player_json_output_list,Ying King To,7
batter_not_in_player_json_output_list,Priyanka Reddy,7
batter_not_in_player_json_output_list,TW Hamid,7
batter_not_in_player_json_output_list,TM Anker,7
batter_not_in_player_json_output_list,Aneeta Santhosh,7
batter_not_in_player_json_output_list,FC Ellingworth,7
batter_not_in_player_json_output_list,A Hewage,7
batter_not_in_player_json_output_list,D Dawa,7
batter_not_in_player_json_output_list,U Anujin,7
batter_not_in_player_json_output_list,Franz Bur,7
batter_not_in_player_json_output_list,V Nagpaul,7
batter_not_in_player_json_output_list,L Sviben,7
batter_not_in_player_json_output_list,K Amuge,7
batter_not_in_player_json_output_list,Gaurav Maithani,7
batter_not_in_player_json_output_list,Arnav Manoj,7
batter_not_in_player_json_output_list,Noncedo Simelane,7
batter_not_in_player_json_output_list,Ashwini Balaji,7
batter_not_in_player_json_output_list,D Chamto,7
batter_not_in_player_json_output_list,L Hornby-Wheeler,7
batter_not_in_player_json_output_list,S Dabholkatr,7
batter_not_in_player_json_output_list,Simba Mbaki,7
bowler_not_in_metadata_or_player_json,Muhammad Asim,7
batter_not_in_player_json_output_list,Nitesh Hooda,7
batter_not_in_player_json_output_list,P Madhukar,7
batter_not_in_player_json_output_list,SK Lahiri,7
batter_not_in_player_json_output_list,S Kommula,7
batter_not_in_player_json_output_list,MK Gnanasekaram,7
batter_not_in_player_json_output_list,Hong Yali,7
batter_not_in_player_json_output_list,Sameer Othman,7
batter_not_in_player_json_output_list,Sameer Yousuf,7
batter_not_in_player_json_output_list,LA Pomersbach,7
batter_not_in_player_json_output_list,Y Potgieter,7
batter_not_in_player_json_output_list,CJ Boyce,7
batter_not_in_player_json_output_list,A Karn,7
batter_not_in_player_json_output_list,ST de Silva,7
batter_not_in_player_json_output_list,P Raho,7
batter_not_in_player_json_output_list,TA McGregor,6
batter_not_in_player_json_output_list,DSK Madushanka,6
batter_not_in_player_json_output_list,Kaynat Hafeez,6
batter_not_in_player_json_output_list,DOD Rikhi,6
batter_not_in_player_json_output_list,BM Anusha,6
bowler_missing_pace_spin_type,NR Kirton,6
batter_not_in_player_json_output_list,FDM Devonshire,6
batter_not_in_player_json_output_list,J Giyanani,6
batter_not_in_player_json_output_list,O Jones,6
batter_not_in_player_json_output_list,KT Sandher,6
batter_not_in_player_json_output_list,KC Hodsoll,6
batter_not_in_player_json_output_list,Fahad Alhashmi,6
batter_not_in_player_json_output_list,JN Rhodes,6
batter_not_in_player_json_output_list,R Walters,6
batter_not_in_player_json_output_list,MKGCP Lakshitha,6
batter_not_in_player_json_output_list,Parvez Rasool,6
batter_not_in_player_json_output_list,S Saenya,6
batter_not_in_player_json_output_list,B Ndipo,6
batter_not_in_player_json_output_list,O Sow,6
batter_not_in_player_json_output_list,N Traore,6
batter_not_in_player_json_output_list,A Sangare,6
batter_not_in_player_json_output_list,W Kevin,6
batter_not_in_player_json_output_list,JL Martel,6
batter_not_in_player_json_output_list,M Zwilling,6
batter_not_in_player_json_output_list,A Gavde,6
batter_not_in_player_json_output_list,Maaha Naseer,6
batter_not_in_player_json_output_list,N Nankov,6
batter_not_in_player_json_output_list,Husnain Kabeer,6
batter_not_in_player_json_output_list,MI Shakim,6
batter_not_in_player_json_output_list,Waqar Ali,6
batter_not_in_player_json_output_list,M Martin,6
batter_not_in_player_json_output_list,JF Chester,6
batter_not_in_player_json_output_list,Saba Ali Syeda,6
batter_not_in_player_json_output_list,Samiallah Khalil,6
batter_not_in_player_json_output_list,Tasaduq Hussain,6
batter_not_in_player_json_output_list,I Bardis,6
batter_not_in_player_json_output_list,A Andrews,6
batter_not_in_player_json_output_list,SL Clephane,6
batter_not_in_player_json_output_list,BA Simango,6
batter_not_in_player_json_output_list,U Sofi,6
batter_not_in_player_json_output_list,KK Dobell,6
batter_not_in_player_json_output_list,Hwanhee Lee,6
batter_not_in_player_json_output_list,KH Sciver-Brunt,6
batter_not_in_player_json_output_list,Mohamed Khan,6
batter_not_in_player_json_output_list,Imran Yousaf,6
batter_not_in_player_json_output_list,Akash Babu,6
batter_not_in_player_json_output_list,S Srikanth,6
batter_not_in_player_json_output_list,Shahrukh Quddus,6
batter_not_in_player_json_output_list,Jaison Jerome,6
batter_not_in_player_json_output_list,S Nsubuga,6
batter_not_in_player_json_output_list,P Hingorani,6
batter_not_in_player_json_output_list,C Sammut,6
batter_not_in_player_json_output_list,Ahsan ul Haq,6
batter_not_in_player_json_output_list,Musfirah Nur Ainaa,6
batter_not_in_player_json_output_list,E Munkhbat,6
batter_not_in_player_json_output_list,Ignacio Lisboa,6
batter_not_in_player_json_output_list,S Ranade,6
batter_not_in_player_json_output_list,Hazrat Luqman,6
batter_not_in_player_json_output_list,Sefu Athumani,6
batter_not_in_player_json_output_list,Aakash Chand,6
batter_not_in_player_json_output_list,S Lourens,6
batter_not_in_player_json_output_list,G Jafta,6
batter_not_in_player_json_output_list,E Millington,6
batter_not_in_player_json_output_list,K De La Mare,6
batter_not_in_player_json_output_list,Rajab Hussain,6
batter_not_in_player_json_output_list,Azin Rafeeg,6
batter_not_in_player_json_output_list,KR Frost,6
bowler_not_in_metadata_or_player_json,Ismaila Tanba,6
batter_not_in_player_json_output_list,Lwin Maw,6
batter_not_in_player_json_output_list,Zhang Yibing,6
batter_not_in_player_json_output_list,Ronald Ebanks,6
batter_not_in_player_json_output_list,Sonam Palden,6
batter_not_in_player_json_output_list,BD Pare,6
batter_not_in_player_json_output_list,Mariam Waseem,6
batter_not_in_player_json_output_list,D Bourne,6
batter_not_in_player_json_output_list,Nazir Patel,6
batter_not_in_player_json_output_list,Anskumar Ahir,6
batter_not_in_player_json_output_list,SA Pradhan,6
batter_not_in_player_json_output_list,J Kunnanchirakkal,6
batter_not_in_player_json_output_list,A Gupta,6
batter_not_in_player_json_output_list,Matiullah Khan,6
batter_not_in_player_json_output_list,Sareer Shah,6
batter_not_in_player_json_output_list,Ibrar Ahmad,6
bowler_not_in_metadata_or_player_json,D Forrester,6
batter_not_in_player_json_output_list,T Makaya,6
batter_not_in_player_json_output_list,EF Faalupega,6
batter_not_in_player_json_output_list,Aminul Islam Chowdhury,6
bowler_not_in_metadata_or_player_json,Ethan D'Souza,6
bowler_not_in_metadata_or_player_json,P Koech,6
batter_not_in_player_json_output_list,Arif Ullah,6
batter_not_in_player_json_output_list,V Kostova,6
batter_not_in_player_json_output_list,J Oldham,6
batter_not_in_player_json_output_list,Tayyeb Javed,6
batter_not_in_player_json_output_list,Ibrahim Karim,6
batter_not_in_player_json_output_list,Adnan Tahir,6
batter_not_in_player_json_output_list,Zwe Htet Paing,6
batter_not_in_player_json_output_list,Kaung Ko Ko,6
batter_not_in_player_json_output_list,Komang Putra,6
batter_not_in_player_json_output_list,W Matabwa,6
bowler_missing_pace_spin_type,LF Muller,6
batter_not_in_player_json_output_list,N Venables,6
batter_not_in_player_json_output_list,AS Kumaran,6
batter_not_in_player_json_output_list,M Khauta,6
batter_not_in_player_json_output_list,G Wijekoon,6
batter_not_in_player_json_output_list,AM Samaroo,6
batter_not_in_player_json_output_list,CJ Sayers,5
bowler_not_in_metadata_or_player_json,G Gambhir,5
batter_not_in_player_json_output_list,Mohammad Zahid,5
batter_not_in_player_json_output_list,H Graham,5
batter_not_in_player_json_output_list,Vaishnavi Sharma,5
batter_not_in_player_json_output_list,M Heingo,5
batter_not_in_player_json_output_list,AG Puttick,5
batter_not_in_player_json_output_list,SKW Kelly,5
batter_not_in_player_json_output_list,RT Lyons,5
batter_not_in_player_json_output_list,S Sriram,5
batter_not_in_player_json_output_list,J Mulder,5
batter_not_in_player_json_output_list,EE Corder,5
batter_not_in_player_json_output_list,S Lateh,5
batter_not_in_player_json_output_list,L Vua,5
batter_not_in_player_json_output_list,TCW Veillard,5
batter_not_in_player_json_output_list,Asad Mohammad,5
batter_not_in_player_json_output_list,S Vijayakumar,5
bowler_missing_pace_spin_type,VD Adewoye,5
batter_not_in_player_json_output_list,Aftab Hussain,5
batter_not_in_player_json_output_list,Masood Jayezeh,5
batter_not_in_player_json_output_list,Mobashar Ashraf,5
batter_not_in_player_json_output_list,B Maes Loch,5
batter_not_in_player_json_output_list,Ayush Ummat,5
batter_not_in_player_json_output_list,A Kansonkho,5
batter_not_in_player_json_output_list,L Zulu,5
batter_not_in_player_json_output_list,N Ndouteng,5
batter_not_in_player_json_output_list,TJ Stephenson,5
batter_not_in_player_json_output_list,RP Mitchell,5
batter_not_in_player_json_output_list,Chinyenum George,5
batter_not_in_player_json_output_list,T Lhaden,5
batter_not_in_player_json_output_list,T Kahamker,5
batter_not_in_player_json_output_list,BS Sandhu,5
batter_not_in_player_json_output_list,D Simpson,5
batter_not_in_player_json_output_list,W Kokaua,5
batter_not_in_player_json_output_list,IW Budiarta,5
batter_not_in_player_json_output_list,Muskan Naseeb,5
batter_not_in_player_json_output_list,DL Richards,5
batter_not_in_player_json_output_list,K Ogola,5
batter_not_in_player_json_output_list,Ivy Yeboah,5
batter_not_in_player_json_output_list,Shahzeb Choudhry,5
batter_not_in_player_json_output_list,K Marasini,5
batter_not_in_player_json_output_list,G Batagoda,5
batter_not_in_player_json_output_list,D Mullen,5
batter_not_in_player_json_output_list,S Moise,5
batter_not_in_player_json_output_list,A Nyirenda,5
batter_not_in_player_json_output_list,V Vithanage,5
batter_not_in_player_json_output_list,Constanza Oyarce,5
batter_not_in_player_json_output_list,AR Menon,5
batter_not_in_player_json_output_list,Rashid Khan,5
batter_not_in_player_json_output_list,JM Obando,5
batter_not_in_player_json_output_list,DJ Mokoatsela,5
batter_not_in_player_json_output_list,S Stanikzay,5
batter_not_in_player_json_output_list,IU Jayamannage,5
batter_not_in_player_json_output_list,A Charles,5
batter_not_in_player_json_output_list,T Sarada,5
batter_not_in_player_json_output_list,E Frimpong,5
batter_not_in_player_json_output_list,Han Won,5
batter_not_in_player_json_output_list,MF Manjate,5
batter_not_in_player_json_output_list,N Gnanapragasam,5
bowler_not_in_metadata_or_player_json,Zon Lin,5
bowler_not_in_metadata_or_player_json,ZL Thoon,5
batter_not_in_player_json_output_list,J Pook,5
batter_not_in_player_json_output_list,R Dhami,5
batter_not_in_player_json_output_list,G Setshwane,5
batter_not_in_player_json_output_list,ARH Patel,5
batter_not_in_player_json_output_list,Amma Kashif,5
batter_not_in_player_json_output_list,SS Ilahi,5
batter_not_in_player_json_output_list,L Ruane,5
batter_not_in_player_json_output_list,Muhammad Saqlain,5
batter_not_in_player_json_output_list,Aritra Bhakat,5
batter_not_in_player_json_output_list,SK Gedara,5
batter_not_in_player_json_output_list,J Khadka,5
batter_not_in_player_json_output_list,MY Bawa,5
batter_not_in_player_json_output_list,L Visser,5
batter_not_in_player_json_output_list,L Mutale,5
batter_not_in_player_json_output_list,Ugyen Dorji,5
batter_not_in_player_json_output_list,JP Cabrera,5
batter_not_in_player_json_output_list,E Bakiweyem,5
batter_not_in_player_json_output_list,Syed Jawad Haider,5
batter_not_in_player_json_output_list,M Sefati,5
bowler_not_in_metadata_or_player_json,S Sharma,5
batter_not_in_player_json_output_list,NP Doshi,5
batter_not_in_player_json_output_list,IIA Vildosola,5
batter_not_in_player_json_output_list,Surinder Singh,5
batter_not_in_player_json_output_list,Abdurrahman Ahmadzai,5
batter_not_in_player_json_output_list,NR Mittal,5
batter_not_in_player_json_output_list,Rahim Khan,5
batter_not_in_player_json_output_list,Ahmed Al Zadjali,5
batter_not_in_player_json_output_list,JS Jesani,5
batter_not_in_player_json_output_list,GE Mathurin,5
batter_not_in_player_json_output_list,T Wilson,4
batter_not_in_player_json_output_list,ML Lewis,4
batter_not_in_player_json_output_list,KL Tucker,4
batter_not_in_player_json_output_list,RJ Rolls,4
batter_not_in_player_json_output_list,Naumanullah,4
batter_not_in_player_json_output_list,SM Harwood,4
batter_not_in_player_json_output_list,LJ Hamilton,4
batter_not_in_player_json_output_list,APS Lakshika,4
batter_not_in_player_json_output_list,GA Guy,4
batter_not_in_player_json_output_list,DJ Worrall,4
batter_not_in_player_json_output_list,E Simeon,4
batter_not_in_player_json_output_list,N Tsiame,4
batter_not_in_player_json_output_list,R Olipa,4
batter_not_in_player_json_output_list,S Kagnassy,4
batter_not_in_player_json_output_list,H Little,4
batter_not_in_player_json_output_list,Jandu Hamoud,4
batter_not_in_player_json_output_list,AG Rao,4
batter_not_in_player_json_output_list,Vinod Kumar,4
batter_not_in_player_json_output_list,DK Dahani,4
batter_not_in_player_json_output_list,S Mills,4
batter_not_in_player_json_output_list,J Otieno,4
batter_not_in_player_json_output_list,Waqar Abbasi,4
batter_not_in_player_json_output_list,Hina Hussain,4
batter_not_in_player_json_output_list,MSF Tedjui,4
batter_not_in_player_json_output_list,CV Harrison,4
batter_not_in_player_json_output_list,M Brasier,4
batter_not_in_player_json_output_list,BP Adapaka,4
batter_not_in_player_json_output_list,NL Ujawe,4
batter_not_in_player_json_output_list,S Draunivudi,4
batter_not_in_player_json_output_list,P Sadev,4
batter_not_in_player_json_output_list,A Kapoor,4
batter_not_in_player_json_output_list,Abu Zar,4
batter_not_in_player_json_output_list,Prashant Shukla,4
batter_not_in_player_json_output_list,M Macelli,4
batter_not_in_player_json_output_list,S Tudorache,4
batter_not_in_player_json_output_list,R Andreea,4
batter_not_in_player_json_output_list,S Toffoletto,4
batter_not_in_player_json_output_list,C Outerbridge,4
batter_not_in_player_json_output_list,P Desungnoen,4
batter_not_in_player_json_output_list,WT Mubayiwa,4
batter_not_in_player_json_output_list,Ahmad Raza,4
batter_not_in_player_json_output_list,SU Halarnkar,4
batter_not_in_player_json_output_list,Shadnan Khan,4
batter_not_in_player_json_output_list,Toqeer Ahmad,4
