format,playerId,name,fullName,nationality,role,battingHand,hasCricsheetId,paceRuns,paceBalls,paceOuts,paceAverage,paceStrikeRate,paceFours,paceSixes,paceMetadataBowlerDeliveries,pacePlayerJsonBowlerDeliveries,spinRuns,spinBalls,spinOuts,spinAverage,spinStrikeRate,spinFours,spinSixes,spinMetadataBowlerDeliveries,spinPlayerJsonBowlerDeliveries
test,1124290,Nathan McSweeney,Nathan A McSweeney,Australia,batsman,right,yes,72,205,5,14.4,35.12,11,0,194,12,0,6,0,,0.0,0,0,6,0
test,1418371,Oliver Peake,Oliver John Peake,Australia,all-rounder,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,489889,Pat Cummins,Patrick James Cummins,Australia,all-rounder,right,yes,936,2007,67,13.97,46.64,97,9,1965,72,601,1223,25,24.04,49.14,55,25,1166,58
test,961713,Riley Meredith,Riley Patrick Meredith,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1393951,Sam Konstas,Sam Konstas,Australia,batsman,right,yes,161,278,9,17.89,57.91,20,2,227,58,2,6,1,2.0,33.33,0,0,6,0
test,826679,Samuel Heazlett,Samuel Daly Heazlett,Australia,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,446548,Scott Boland,Scott Michael Boland,Australia,bowler,right,yes,111,299,13,8.54,37.12,16,0,293,8,14,93,2,7.0,15.05,1,0,94,0
test,398666,Sean Abbott,Sean Anthony Abbott,Australia,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1123718,Spencer Johnson,Spencer Henry Johnson,Australia,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,267192,Steven Smith,Steven Peter Devereux Smith,Australia,batsman,right,yes,6273,11697,117,53.62,53.63,778,23,11601,253,4096,7431,68,60.24,55.12,355,44,7040,407
test,1170471,Tanveer Sangha,Tanveer Singh Sangha,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,892749,Tim David,Timothy Hays David,Australia,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1193685,Todd Murphy,Todd Raymond Murphy,Australia,bowler,left,yes,86,92,5,17.2,93.48,12,3,94,0,36,112,4,9.0,32.14,3,0,112,0
test,530011,Travis Head,Travis Michael Head,Australia,batsman,left,yes,3199,4201,78,41.01,76.15,419,24,4059,208,1349,2259,25,53.96,59.72,134,17,2186,74
test,959833,Wes Agar,Wesley Austin Agar,Australia,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1076722,Will Sutherland,William James Sutherland,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1050545,Xavier Bartlett,Xavier Colin Bartlett,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,550137,Abu Hider,Abu Hider Rony,Bangladesh,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,410763,Abu Jayed,Abu Jayed Chowdhury,Bangladesh,bowler,right,yes,27,100,11,2.45,27.0,2,0,101,0,9,57,2,4.5,15.79,2,0,41,16
test,935995,Afif Hossain,Afif Hossain Dhrubo,Bangladesh,all-rounder,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1285154,Anamul Haque,Anamul Haque Bijoy,Bangladesh,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,270135,Ariful Haque,Ariful Haque,Bangladesh,bowler,right,yes,18,48,1,18.0,37.5,3,0,48,0,68,100,1,68.0,68.0,5,2,100,0
